"x","y"
-0.2017047,0.3539597
0.185542,0.6612046
0.333618,0.7446541
0.5014822,0.6525032
-0.5973758,0.2622837
-0.4754327,0.2240956
-0.5362465,0.3363747
0.0678378,0.4296058
-0.1407883,0.4196713
-0.1606574,0.4051549
-0.2602101,0.325518
-0.3413291,0.287089
-0.4258219,0.2591712
0.1623127,0.5000821
0.0001643,0.5193002
0.0398069,0.531792
-0.0329069,0.4095469
-0.2862587,0.3527846
-0.2944308,0.4336285
-0.1327431,0.4110387
0.0376709,0.4707174
-0.0585651,0.3277233
-0.3445534,0.3087085
-0.0188345,0.336222
-0.3114396,0.3386996
-0.3058974,0.231851
0.1483306,0.617266
0.234532,0.5646387
0.1292774,0.5108647
-0.1216688,0.4336474
-0.1080697,0.470136
0.056988,0.4734981
-0.1675671,0.3453523
-0.3092954,0.4526874
-0.0946251,0.4257821
-0.2108783,0.2928325
-0.4143351,0.3260574
-0.3478851,0.4412351
-0.0670089,0.513747
0.0274941,0.5235561
0.0471121,0.5872436
-0.3723283,0.2925614
-0.4148772,0.2768521
-0.4462958,0.3558221
-0.5488451,0.2262856
-0.4938394,0.2420631
0.1639259,0.5445992
-0.0516002,0.4096465
-0.1807071,0.476033
-0.0479341,0.3795637
0.040459,0.4620551
-0.0758897,0.218421
-0.563158,0.2280112
-1,0.2330059
-0.4608665,0.5380723
0.0943119,0.5726528
1,0.7365333
0.4730667,0.7689053
0.5378107,1
0.1859099,0.6414422
0.3054574,0.693193
-0.1145982,0.3324248
-0.3520491,0.3118296
-0.3763407,0.3898705
-0.220259,0.3462552
-0.1133673,0.3640009
-0.2719983,0
-0.9993978,0.3560091
-0.2305954,0.2994039
-0.4011922,0.3150438
-0.3699124,0.2765687
-0.5499794,0.1708337
-0.5804645,0
-0.9966508,0.3829025
-1,0.3033706
-0.3447122,0.3619061
-0.0428789,0.4250856
-0.1907237,0.3767675
-0.2464651,0.4608487
-0.0783026,0.3269459
-0.3177724,0.2467484
-0.5065032,0.2880985
-0.4238031,0.2885369
-0.250926,0.3255909
-0.3488182,0.3738234
-0.2523533,0.2963633
-0.2516051,0.3497195
-0.300561,0.3938721
-0.2122559,0.2512838
-0.4672649,0.3403026
-0.2713449,0.3331056
0.0616491,0.5084393
0.0435723,0.5450053
0.0900105,0.6200178
0.2400357,0.448064
-0.2010081,0.3207583
-0.3584834,0.2763114
-0.4473771,0.3217467
-0.3764037,0.3851525
-0.2296949,0.3511333
-0.2977333,0.4540407
-0.4823491,0.2785487
-0.4242094,0.256919
-0.4861619,0.2880007
-0.0189924,0.5132574
0.0265147,0.5696183
-1,0.3156383
-0.2778236,0.3405477
-0.3189046,0.3948613
-0.2102773,0.3455386
-0.1352522,0
-1,0.3620781
-0.2758438,0.3063363
-0.3272702,0.3514848
-0.2970304,0
-1,0.2388389
-0.4995279,0
-1,0.261232
-0.477536,0.3791634
-1,0.2636189
-0.4149126,0.2770311
-0.0898603,0.3727213
-0.2609557,0.365474
-0.2690519,0.3873295
-0.2253409,0.3232677
-0.2351902,0.3294852
-0.3410296,0.2862542
-0.4274846,0
-0.0448117,0.2877099
-0.3988113,0.2858991
-0.4281755,0.2403348
-0.5375735,0
-0.6806871,0.2414981
-0.5170039,0.3888002
-1,0.2607197
-0.4420559,0.2925076
0.0756598,0.3242856
0.0286713,0.5524915
0.1049831,0.6159855
0.231971,0.5686868
0.2579162,0.607576
0.215152,0.5740055
0.1480111,0.7091686
0.056518,0.5420048
0.1019295,0.6338749
0.3304487,0.3986011
0.116004,0.7751616
0.5503232,0.8129373
0.626246,0.7769158
0.5067768,0.7708576
0.5628462,0.8118494
-0.1572543,0.3478855
-0.233252,0
-1,0.5294436
0.0588872,0.5253518
0.0477157,0.4797965
-0.0404069,0.3074925
-0.3850151,0.334705
-0.4073249,0.3123621
-0.3752758,0.2607689
-0.4784621,0.2563474
-0.4595673,0.2955964
-0.4088072,0.2836622
-0.4326755,0.3677333
-0.1323684,0.4906108
0.0273702,0.6677176
-0.0169869,0.4687298
-0.3054667,0.4158018
-0.1683964,0.5030607
0.0061214,0.5102658
-0.1073176,0.3069273
-0.3861455,0.2465444
-0.5069113,0.3175274
-0.2103719,0.2825797
-0.4348405,0.2830517
-0.397893,0.2761804
0.3351367,0.7245033
0.4758729,0.61492
0.2298399,0.6571915
0.5442961,0.8122752
0.6598089,0.8041174
-0.04257,0.359388
-0.230014,0.3821653
-0.2356695,0.4562148
-0.0875703,0.3932592
-0.1080861,0.3582871
-0.2834258,0.3243384
-0.3513232,0.4232716
-0.0172424,0.4566177
-0.007981,0.4306384
-0.1387231,0.5255701
-0.3892245,0.2659931
-0.4680139,0.1986201
-0.6027597,0.2801428
-0.3334109,0.3317217
-0.3070537,0.3282691
-0.1830216,0.2913264
-0.1822976,0.2931637
-0.4136727,0.41055
-0.1789,0.4856588
-0.0949,0.344714
-0.3105719,0.3812459
-0.2375081,0.3828893
-0.1509314,0.6601846
0.3557669,0.6514612
0.3029224,0.638248
0.3633858,0.6281688
0.2563375,0.6980714
0.3961428,0.5667225
0.0354365,0.6081266
0.251864,0.615473
0.1497166,0.4782835
-0.0923681,0.4111246
-0.1777509,0.3987013
-0.2025973,0.3850035
-0.0933987,0.4035259
-0.1929483,0.448797
-0.1020997,0.564297
0.5085198,0.7409312
0.4978135,0.7245375
0.449075,0.6486962
0.4270958,0.5372459
0.0744919,0.7473446
0.4946891,0.5955822
0.0386665,0.5434574
0.126211,0.6272202
0.1271316,0.6160398
-0.0803292,0.3947519
-0.2104963,0.4273863
-0.1452274,0.4877662
0.3225448,0.4008864
-0.1982273,0.2659996
-0.4646184,0.2943905
-0.2300731,0.3449881
-0.3100238,0.2890106
-0.4219789,0.2740515
-0.4277343,0.363204
-0.273592,0.2485695
-0.5028611,0.4079943
-0.4167838,0.2920191
-0.4159618,0.2848778
0.0526462,0.4932781
-0.1658661,0.4479159
-0.1041683,0.4258062
-0.1483877,0.3747959
-0.043818,0.3890229
-0.2219541,0.4044034
-0.1911756,0.4375983
-0.3120643,0.319781
-0.3486855,0.2198943
-0.5602113,0.2073116
-0.4469453,0.2366173
-0.5267655,0.2144426
-0.5711149,0.4109013
-0.4999427,0.2799588
-0.407252,0.3599821
-0.0578039,0.357544
-0.2926618,0.3350307
-0.3299386,0.5168914
0.0337827,0.4695527
-0.0298234,0.446653
-0.106694,0.3508452
-0.298303,0.3448287
-0.0549484,0.4320351
-0.1359299,0.3261673
-0.3476655,0.2709736
0.0789519,0.7225541
0.4451082,0.7713881
0.5427762,0.7771432
0.5481417,0.9096338
0.8192675,0.6819387
0.0828578,0.5077829
0.1454098,0.5955396
0.1910792,0.7154549
0.4309099,0.6555187
0.3761617,0.6414886
0.2829771,0.6027185
0.2054369,0.682929
0.3124238,0.6290614
0.3829547,0.5950258
0.1900517,0.7609671
0.5175028,1
1,0.7761909
0.5523819,0.7427939
-0.0795065,0.4632681
-0.0386285,0.3973094
0.3613126,0.6379945
0.3503448,0.6872213
0.3744426,0.7501682
0.5003364,0.6885303
0.5263777,0.7187304
0.4374608,0.6964954
0.3930113,0.5844715
0.4544575,0.5024375
0.0234804,0.4932578
-0.0134845,0.4192638
0.1248586,0.5478027
0.0956053,0.7048997
0.4097993,0.647701
-0.0499219,0.4098226
-0.1371856,0.3357677
1,0.7421363
0.353161,0.6525397
0.3050794,0.7943414
0.5886828,0.6778584
0.488528,0.7605393
0.5210786,0.7237878
0.4475756,0.8131419
0.7386012,0.8098724
0.6413721,1
1,1
0.9927921,0.848635
0.69727,0.8258236
0.6516472,0.7334768
0.5189881,0.7544838
0.5198101,0.7163216
0.4326431,0.8036993
0.6073985,0.7296912
0.8022505,0.8168787
0.6337575,0.7471951
0.4943901,0.7761537
0.6390522,0.8383322
0.7249102,0.860765
0.7215301,1
0.6761818,0.815517
0.631034,0.8567832
0.7135664,0.7995265
-0.0934321,0.3727708
-0.1669596,0.3330337
-0.3339325,0.4470217
-0.1059566,0.4309196
-0.1327327,0.4412569
-0.1174862,0.5471164
0.0942328,0.7152203
0.5730022,0.7273247
0.4855508,0.6604034
0.4270585,0.5520884
-0.3508053,0.3104784
-0.3790432,0.3348206
-0.3303589,0.3268252
-0.3443357,0.2677748
-0.4644505,0.4804864
-0.0390272,0.3976721
0.0425402,0.7320103
0.4640206,0.747717
0.495434,0.9999585
0.032299,0.4150384
-0.1699232,0.2964902
-0.4070063,0.4509343
0.0405817,0.460935
0.0434322,0.4285706
-0.1428588,0.3951211
-0.2095764,0.4366576
-0.0431185,0.4281508
-0.0888346,0.429319
-0.1413621,0.5058149
0.0116298,0.4729747
0.0303758,0.4896303
-0.0207393,0.4911126
-0.0177747,0.6092756
0.4097943,0.6490272
0.3085646,0.5448818
0.0897636,0.5623939
0.1242089,0.7425613
0.5015684,0.7616394
0.5232788,1
-0.0065945,0.4908409
-0.0183182,0.4279921
-0.0823045,0.4220194
-0.0798425,0.4467677
-0.1064647,0.5209039
0.0418077,0.5337023
0.2722321,0.5803105
0.160621,0.5988013
0.1976027,0.6848692
0.2954012,0.656037
0.312074,0.5767686
0.1633611,0.5397916
0.2731129,0.5553715
0.113044,0.5850408
0.1700816,0.4676486
-0.4055441,0.4102767
-0.1637512,0.5292149
-0.3877148,0.4104454
-0.2411951,0.3879796
-0.2240408,0.4879635
-0.0240729,0.4536981
-0.2124181,0.3115569
-0.3768862,0.3631489
-0.2737022,0.4452623
0.0366486,0.5812052
0.1624105,0.6279973
0.2559947,0.490068
-0.3672248,0.358915
-0.28217,0.3164922
-0.3670156,0.3899418
-0.14718,0.5209749
0.0419498,0.7154867
0.1640103,0.6087742
0.4217249,0.6565732
0.3131465,0.7412892
0.4825784,0.7170724
0.4833703,0.7430681
0.4861362,0.7262366
0.4524733,0.8034502
0.4867938,1
1,0.6608653
0.3217306,0.7002066
0.3386411,1
1,1
1,0.6928105
0.0891281,0.5773524
0.1547048,0.5799285
0.0833212,0.4838541
0.0449541,0.5775173
0.1550347,0.6945533
0.3891066,0.577198
0.5191749,0.7002435
0.4036315,0.6778181
0.3633958,0.7594128
0.5994493,0.7776875
0.5678239,0.7307094
0.471426,0.7703018
0.9623307,1
1,0.6421478
0.2842957,0.68164
0.2608822,0.7343167
0.4878575,0.783322
-0.1173796,0.3495148
-0.2500091,0.3281758
-0.3436485,0.472284
-0.0554321,0.4420106
0.0155102,0.4761762
-0.0476477,0.3433179
-0.2965353,0.307797
-0.24085,0.3664599
-0.2670801,0.2960003
-0.4001905,0.4065323
-0.5166409,0
-0.9668108,0.2575321
-0.4849357,0
-1,0.2390897
-0.4914859,0
-0.2637064,0.3167566
-0.1822522,0.3815411
-0.2369179,0.3953702
-0.2092595,0.3287716
-0.2351134,0.3485287
-0.3029426,0.3587786
-0.2824427,0.6760827
0.4111874,0.7326683
0.4720705,0.6218326
0.2530762,0.6467914
0.2247086,0.6214074
0.2521272,0.6177992
0.2438229,0.6214308
0.0865225,0.5707309
0.1414617,0.6063767
-0.1409147,0.3789491
-0.2406828,0.3535332
-0.2929336,0.4268111
-0.1463778,0.4115854
-0.19119,0.3873027
-0.2253946,0.3200846
-0.3598308,0.4356379
0.0887802,0.5085313
0.0392284,0.4205517
-0.1588966,0.5880122
-0.3707835,0.3264321
-0.3471359,0.3029715
-0.3940571,0.4645368
-0.274573,0.5203917
0.0407834,0.4539078
-0.9814188,0.2918857
0.1082254,0.5142058
0.0284115,0.6308839
0.2617679,0.5654766
-0.1064111,0.3585293
-0.2829414,0.368933
-0.2621341,0.4797089
-0.0794193,0.3408733
-0.3182534,0.3884799
-0.2230401,0.5880122
-0.4724675,0.2177878
-0.5644243,0.2509268
-0.4981464,0
-1,0.2549972
-0.4900056,0
-0.1325138,0.4302404
-0.1951202,0.3545508
-0.2908984,0.3289932
-0.3420137,0
-0.1231263,0.3345755
-0.330849,0.3405976
-0.3188049,0.4882834
-0.0762103,0.3800982
-0.1406143,0.4202018
-0.1595963,0.4660267
-0.0679466,0.3911489
0.0202855,0.4791508
-0.0337275,0.4699365
-0.0601271,0.4920086
0.087246,0.4783243
-0.0410503,0.3575642
-0.2771069,0.3488619
-0.3353556,0.3362279
-0.3275442,0.3838532
-0.2233005,0
-0.2235012,0.4564063
-0.0721735,0.4227298
-0.0774786,0.4118207
-0.108492,0.4862022
-0.0275955,0.5112476
0.0224952,0.4744125
0.0437492,0.5396222
0.0792445,0.5505006
0.1010011,0.6047517
0.0301367,0.5034466
0.0128868,0.4709378
-0.0517636,0.450918
-0.2780122,0.386575
-0.2268499,0.4322311
-0.1355379,0.48805
-0.1259247,0.4586822
-0.0756424,0.4400437
-0.1688005,0.3552107
-0.2427476,0.4144576
-0.1710847,0.4633711
-0.0732578,0.4368643
-0.0025166,0.3795172
-0.2409656,0.3595152
-0.2809695,0.4101745
-0.0168873,0.435445
-0.1291101,0.2517703
-0.4964595,0.4845793
-0.2140746,0.5461705
0.0923409,0.633707
0.2674141,1
-0.1682674,0.4936754
0.0171168,0.5690886
-0.0336967,0.42822
-0.1115393,0.4929302
-0.0141397,0.5198625
0.0397249,0.4343188
0.072891,0.4834366
-0.0331267,0.4607333
-0.0785334,0.4539052
0.2839567,0.6909382
0.3818764,0.6469591
0.2939182,0.5392736
0.2136377,0.683638
0.367276,0.7167957
0.4335915,1
-0.0615349,0.4674476
-0.0531834,0.3389754
-0.0230937,0.4274085
-0.1113224,0.4887152
-0.0225696,0.5227644
0.0455289,0.5298185
0.3991843,0.6044307
0.2147667,0.6212631
0.2425263,0.6489499
0.0218033,0.6486424
0.3072106,0.5893136
0.1786271,0.6022357
-0.0155144,0.407809
-0.1843819,0.3612443
-0.2775114,0.3198776
-0.2184924,0.336226
-0.3185063,0
-0.116863,0.3500635
-0.206786,0.5007671
0.0015343,0.5825118
0.1650236,0.5362803
0.066796,0.4225305
-0.1516947,0.3495512
-0.3008976,0.4302381
0.0925258,0.674271
0.3596681,0.6628607
0.3257214,0.6430367
0.2405386,0.4904959
-0.0190082,0.356131
-0.287738,0.28174
-0.1376141,0.3772528
-0.2074213,0.4464109
-0.1071782,0.4849899
-0.0300202,0.4415523
0.0704655,0.4089319
-0.1808046,0.3517212
-0.2965575,0.3727964
-0.1082784,0.3568822
-0.2764767,0.3991496
-0.2017008,0.4727509
-0.0544981,0.4249533
-0.2093965,0.3350538
-0.0863391,0.4584065
-0.0724172,0.4743707
-0.0378567,0.3689943
-0.0231633,0.3137425
-0.3725151,0.4854832
-0.0290337,0.4318548
-0.2544401,0.2648909
-0.4537063,0
-1,0.3771107
-0.5260345,0.2348096
-0.5303808,0
-1,0.3735231
-0.5481718,0.2448754
-0.4899616,0.193344
-0.0371371,0.4777409
-0.0932336,0.4514819
-0.0970362,0.5075162
0.0150324,0.4768424
-0.0228931,0.3715821
-0.2568358,0.3242516
-0.3514968,0.5234184
0.111606,0.5069455
0.0325916,0.4797146
-0.0405708,0.4612555
0.2096636,0.7063841
0.4127681,0.7327206
0.4654413,0.6282206
-0.3129383,0.4547957
-0.0672332,0.3904621
-0.1001336,0.4531964
-0.107637,0.4495796
-0.1008408,0.5172297
0.0344594,0.4880795
-0.243328,0.450037
-0.0792417,0.3716747
-0.2566506,0.4570958
-0.2784297,0.2897415
-0.3973756,0
-1,0.4182475
-0.1482829,0
-1,0.2642691
-0.4714617,0.3990775
-0.1318632,0.4542225
-0.0441195,0.5239162
-0.1118501,0.4114926
-0.1242488,0.4616102
-0.0767796,0.4933081
-0.0133839,0.4477524
-0.1872012,0.3130703
-0.3738593,0.3528983
-0.2942035,0.3494357
-0.0637684,0.5026958
0.0180557,0.6954435
0.3908871,0.6892998
0.4881865,0.6450198
0.2900396,0.6396568
0.2793136,0.7076211
-0.058227,0.4662566
-0.0348764,0.3856159
-0.2992742,0.3901082
-0.2971412,0.5052374
0.0104748,0.5314299
0.0628599,0.5545607
-0.1276013,0.3914766
-0.2170469,0.3552592
-0.2894816,0.3392301
-0.1034543,0.361744
-0.2448886,0.4138997
-0.1565937,0.2403405
-0.4830666,0.2892783
-0.4214433,0.2984197
-0.4031607,0.4073587
-0.151309,0.4045077
-0.0664477,0.4891652
-0.0216697,0.4895621
-0.0026193,0.4074845
-0.6138923,0
-0.6089441,0
-0.6146063,0
-0.569493,0
-0.5530729,0
-0.6590658,0
-0.6874764,0
-0.6258832,0
-0.6824652,0
-0.5619676,0
0.139827,0
-0.7237729,0
-0.7011715,0
-0.1046534,0.472492
-0.055016,0.4524041
-0.6386654,0
-0.578844,0
-0.6379861,0
-0.5707376,0
-0.5835387,0
-0.6620977,0
-0.5948709,0
-0.5310248,0
-0.603401,0
-0.7038889,0
-0.2613894,0
-0.5159575,0
-0.578239,0
0.0701304,0.5495722
0.1383666,0.5711892
-0.5462766,0
-0.5442985,0
-0.5196677,0
-0.5164158,0
-0.5699127,0
-0.6543254,0
-0.6478162,0
-0.6040013,0
-0.6609317,0
-0.6573395,0
-0.4637667,0
-0.7013622,0
-0.6833623,0
-0.4715207,0.2979541
-0.4040919,0.234951
-0.59429,0
-0.630101,0
-0.6406766,0
-0.5636144,0
-0.7300903,0
-0.5339421,0
-0.6132919,0
-0.760333,0
-0.6644201,0
-0.5803972,0
0.4833565,0
-0.7287888,0
-0.7244415,0
0.1298521,0.5705996
0.2023711,0.5372381
-0.5395967,0
-0.5576332,0
-0.5601116,0
-0.573355,0
-0.6189861,0
-0.5965123,0
-0.5754348,0
-0.7375312,0
-0.7066249,0
-0.6232654,0
0.4350668,0
-0.7269806,0
-0.741155,0
0.2477602,0.6439762
0.3586973,0.6695852
-0.5171046,0
-0.6191794,0
-0.561884,0
-0.6430082,0
-0.5178846,0
-0.513589,0
-0.5619785,0
-0.553563,0
-0.5979012,0
-0.5528046,0
0.2094375,0
-0.6580942,0
-0.6551576,0
0.0024236,0.5592268
0.1184535,0.5000958
-0.5246907,0
-0.5261684,0
-0.5590117,0
-0.5329523,0
-0.5077881,0
-0.6322616,0
-0.5124738,0
-0.7500653,0
-0.7204493,0
-0.5235476,0
-0.1409038,0
-0.4968164,0
-0.5458282,0
0.0256355,0.6808355
0.361671,0.718517
-0.666368,0
-0.7181149,0
-0.7317673,0
-0.7558748,0
-0.6944091,0
-1,0
-0.6762923,0
-0.619921,0
-1,0
-0.8724635,0
0.351145,0
-0.7256367,0
-0.7452381,0
0.3148052,0.6736442
0.4211726,0.6603445
-0.5463952,0
-0.5122043,0
-0.526727,0
-0.5073673,0
0.1522784,0.5437477
0.3251689,0.6627141
0.3254282,0.7575397
0.5150794,0.7077629
0.5376503,0.6393576
0.2787152,0.6414882
0.2829764,0.9052681
0.3665711,0.6555592
0.3111185,0.6660944
0.3530452,0.7024219
0.3653125,0.6614503
0.3229005,0.7157146
0.4456569,0.6089962
0.3055719,0.7016088
0.4252637,0.7264236
0.1346469,0.5299923
-0.0939985,0.4816321
-0.0367357,0.4808678
-0.0382644,0.4330064
-0.06271,0.3377681
-0.3244637,0.5322064
0.0644127,0.5758782
0.219506,0.5108916
0.0217832,0.5641865
0.128373,0.644496
0.0424882,0.4807965
-0.038407,0.3260123
-0.3372535,0.5001273
-0.3665079,0.3707512
-0.2424112,0.2832798
0.1420063,0.5110701
0.4208975,0.6964511
0.3929023,0.7917122
0.5834244,0.7331247
0.4332934,0.7112948
0.4225897,0.7341499
0.4682998,0.7476144
0.4995484,0.6369044
0.2738087,0.8189173
0.6378347,0.776166
1,0.6896525
0.379305,0.6282204
0.2653411,0.567975
0.1795822,0.5898907
0.2023501,0.5581349
0.2845502,0.6155477
0.0321228,0.5177152
0.0354304,0.6401886
0.2803771,0.5398955
0.2775289,0.6085213
0.2170427,0.5785839
0.1571678,0.6010408
0.3571299,0.5586578
0.1173155,0.727994
0.455988,0.6781908
0.338535,1
1,0.7179793
0.4359585,0.6184841
0.3550999,0.6377617
0.2986681,0.7098169
0.1172996,0.5445394
0.1783071,0.5722208
0.1444416,0.7002547
0.4005093,0.6101725
0.3584774,0.6115966
0.2231933,0.6535451
0.3070903,0.6132555
0.3923733,0.6802066
0.3991517,0.7196993
0.4536892,0.7010792
0.3426431,0.7086145
0.4326876,0.7031522
0.4181834,0.6208814
0.1310961,0.6740306
0.3851924,0.659225
0.0278154,0.4927231
0.0726309,0.5195041
0.0390082,0.6490332
0.2980663,0.5457721
0.2936192,0.579668
0.159336,0.5455287
0.0910574,0.5360543
0.5783187,0.4052773
-0.1800727,0.4405885
-0.1188229,0.2936085
-0.2965871,0.4328186
-0.1343628,0.406653
-0.1866941,0.48072
0.3229156,0.6862296
0.3936219,0.7094933
-0.0791827,0.4131278
-0.072556,0.5029296
0.0058592,0.5372538
0.0745076,0.4512566
-0.0341931,0.377002
-0.245996,0.3623986
-0.2752028,0
-0.0467987,0.3797981
-0.2404039,0.388206
-0.2235881,0.3221809
-0.3921244,0.3301505
-0.3396989,0.4617639
-0.0692994,0.4785323
-0.1755446,0.3164847
-0.3322319,0.2428174
0.1447309,0.5464841
0.1449382,0.5427008
0.0854017,0.6430554
0.2861107,0.5799463
0.303881,0.5812691
0.1625382,0.5750048
0.155064,0.6434507
0.3970991,0.6732165
0.367191,0.6046248
0.2092496,0.428558
-0.3084424,0.4747468
-0.0505064,0.4189731
-0.1620537,0.4272132
-0.4352064,0.3728181
-0.1318711,0.3568615
0.2332619,0.6144876
0.1800371,1
1,0.6476182
0.2952365,0.5982996
0.2477366,0.5527418
0.1054837,0.522358
0.044716,0.6300409
0.3278226,0.5592844
0.1185688,0.74694
0.49388,0.5645302
0.057718,0.5747914
0.1495827,0.6791286
0.3582573,0.5752795
0.0543666,0.4703073
-0.0235583,0.3550676
0.4325941,1
0.2788223,1
1,0.7066824
0.4133648,1
0.3488218,0.6104202
0.2208404,0.5395988
0.0791975,0.5597981
0.4556204,0.7207209
0.4414419,0.6529983
0.3059967,0.4484836
0.3096817,0.645385
0.1060065,0.5080767
0.0161534,0.5694495
0.1388991,0.5012084
0.1036627,0.4902819
0.4112672,0.681636
-0.1448984,0.4545543
-0.1718168,0.3304674
-0.3390653,0.4656735
-0.0686529,0.4424024
0.0265496,0.4883464
-0.0233072,0.4339525
-0.1069904,0.2318766
-0.0663896,0.2681504
-0.4636991,0.4186785
-0.162643,0.2134257
-0.4820662,0.3553934
-0.2892133,0.3304244
-0.33911,0.3525102
-0.2527292,0.2994381
-0.4011237,0.2640899
0.0285458,0.3653148
-0.0589505,0.4495338
-0.0844202,0.3525483
-0.2949034,0.3337475
-0.0628453,0.3575323
-0.2849355,0.448316
-0.103368,0.4808072
-0.1030461,0.5460935
0.0921869,0.5231478
0.0462955,0.4380257
-0.2990484,0.4140967
-0.1718067,0.5067332
0.0134663,0.5805633
-0.0096363,0.4021451
-0.1671107,0.3428962
-0.2960067,0.3305638
-0.3048694,0.4990163
-0.0019673,0.5508835
0.1017669,0.4874358
-0.0563922,0.2702549
-0.4594901,0.3216809
-0.3566382,0.404681
-0.0847178,0.2467244
-0.4822473,0.1998723
-0.6002554,0.1605066
-0.6657699,0.3016919
-0.3966161,0.2096805
-0.580639,0.4886616
-0.5738842,0.2254618
-0.5490763,0
-0.2720551,0.3416919
-0.4076421,0.3425439
-0.3149122,0.5225797
0.0451595,0.4888057
-0.0477136,0.3379369
-0.3241262,0.3150859
-0.3526339,0.3430673
0.5739888,0.7551936
0.5212616,0.7086525
0.4270523,0.6519128
0.0507917,0.4805305
-0.038939,0.4873688
-0.0116548,0.502632
-0.1141693,0.3596752
-0.2647811,0.3086754
-0.3618367,0.5678971
0.5739888,0.7551936
0.5212616,0.7086525
0.4270523,0.6519128
0.0728411,0.5506749
0.1184327,0
-0.0708306,0.3922608
-0.1599294,0.5240183
0.0480367,0.5344334
0.0688668,0.4515249
-0.1509537,0.3330023
-0.3339954,0.4200721
-0.1598557,0.559805
-0.5527065,0.1937836
-0.604021,0.5005378
0.0010756,0.6578876
0.1473016,0.5918136
0.1836271,0.7173694
0.4347388,0.6755357
-0.3182169,0.3970141
-0.2787834,0.4413919
-0.1172162,0.4441018
-0.1117964,0.4025219
-0.1192267,0.3948934
-0.2102132,0.4065373
-0.1869255,0.5225805
-0.3562984,0.3013839
-0.3972322,0.4395705
-0.1208589,0.4162151
0.1473016,0.5918136
0.1836271,0.7173694
0.4347388,0.6755357
0.2320265,0.3698821
-0.2068236,0.2491705
0.6138854,0.8100013
1,0.5083017
0.0166034,1
1,0.8247005
0.5741756,1
1,0.7295567
0.5838273,1
1,0.4745764
-0.0110258,0.2794498
-0.4411004,0.0951758
-0.1927173,0.4397926
-0.1204148,0.2673874
-0.4652252,0.4900633
-0.507913,0
-1,0
0.2673129,1
0.4889698,0.7642779
0.5285559,1
1,0.7594492
0.4711129,1
1,0.4578713
-0.0842575,0.3828891
-0.1998493,0.3431172
-0.3137656,0
-1,0
-1,0.4948329
0.0758627,0.6054513
0.2503292,0.7761415
0.1814704,0.6484393
0.2968785,1
0.4867878,0.8972555
0.1602789,0.5907169
0.1814338,0.761385
0.5227699,0.7801813
0.0051388,1
1,0.602548
0.205096,0.6723769
0.7901968,0.8805819
0.7611637,0.8785493
0.7570986,0.3261971
-0.8561722,0.2965159
-0.3739081,0
-1,0.308025
0.5889088,0.8214414
0.6428828,0.769055
1,1
1,1
1,0.871493
0.742986,1
0.389159,0.7531014
0.5062028,0.7151684
0.4303367,0.6102372
-0.1134503,0.4696997
-0.0606006,0
-1,0.3930171
1,1
1,1
1,0.7855453
0.2322942,0.786284
0.5725679,1
0.9906632,1
1,0.6736965
0.347393,1
1,1
0.2693869,0.5618013
0.1236025,0.5458624
0.2785882,0.7303433
1,1
1,1
1,1
1,0.8153532
0.6307064,0.5419495
0.1050326,1
0.0657095,0.6082479
0.2499962,1
0.3002055,1
-0.248957,0.3759052
-0.2450413,0.4285264
-0.1389218,0
-0.1248691,0.1915565
-0.616887,0.0731092
-0.8537815,0.2541063
-0.1819069,0
-0.6223577,0
-1,0
0.0705313,0.6986799
0.3973598,0.6387827
0.2775655,0.8366752
-1,0.3085203
-0.3617392,0.3069001
0.2086954,0.6940595
0.4834647,0.6903806
0.3807612,0.766365
0.53273,1
0.3921132,0.5925245
0.185049,0.5443161
0.1124344,0.3824129
-0.0549777,0
-0.8178194,0.3571239
-0.2857523,0
-0.1630293,0
-1,0
-1,0.4180606
-0.8419307,0.2028949
-0.5485365,0
0.1328906,0.5723141
0.3323846,0.6725953
0.3451906,1
1,0.7614685
0.387731,0.4275569
-0.1448862,0.3505837
-0.2988326,0.3625267
0.1528929,0.5161968
0.0900128,0.5049881
0.0336527,0.482584
-0.1239072,0.3822417
-0.2355167,0.3767729
-0.2464542,0.5180035
0.2009774,0.6648714
0.3830865,0.6685881
0.0481755,0.5836672
0.0128587,0.5409769
0.0819539,0.7656733
0.5313466,0.5801695
0.1644906,0.4628088
-0.0743825,0.4010985
-0.197803,0.3907575
-0.017915,0.4265244
-0.1469512,0.3812417
-0.2375165,0.3063225
0.0402932,1
1,0.6340064
0.2680129,1
0.1756653,0.6501589
0.3430595,0.6091864
-0.0837671,0.4289961
-0.1332487,0.4647101
-0.0583225,0.4497629
-0.0134164,0.4166575
-0.1666851,0.4018314
-0.1963373,0.4555463
0.0840796,0.5473766
0.158756,0.533532
0.067064,0.4885637
-0.250211,0.3980228
-0.2039543,0.3189059
-0.3621882,0.3396035
-0.8747383,0.2517762
-0.4687775,0.2522022
-0.0760484,0.3453567
-0.2961475,0
1,1
1,1
1,1
1,1
-0.198233,0.3424468
-0.3151064,0.3843524
-0.186765,0.2622145
-0.225266,0.3748083
-0.2503834,0.3606423
-0.2787154,0
-0.0200265,0
-1,0.3996892
-0.1929902,0
-0.3462495,0.3388996
-0.3060487,0
1,1
1,1
1,1
1,1
-0.250778,0.4535125
-0.0929749,0.3420736
-0.2115346,0.255664
-0.3221785,0.4239529
-0.1520942,0.4599916
